original_path,distorted_path,family,member,distortion_type,seed,mean_disp,max_disp,param_alpha,param_sigma,param_grid_step
data/split/train/FAMILY-11/CHILD/FM011_C2.png,data/train_distorted/distorted/FAMILY-11/CHILD/FM011_C2_local.png,FAMILY-11,CHILD,local,4200461,2.61,6.03,,,
data/split/train/FAMILY-11/CHILD/FM011_C2.png,data/train_distorted/distorted/FAMILY-11/CHILD/FM011_C2_bending.png,FAMILY-11,CHILD,bending,4200462,5.07,8.59,,,
data/split/train/FAMILY-11/CHILD/FM011_C3.png,data/train_distorted/distorted/FAMILY-11/CHILD/FM011_C3_elastic.png,FAMILY-11,CHILD,elastic,4200470,5.18,13.22,10.733,6.783,32
data/split/train/FAMILY-11/CHILD/FM011_C3.png,data/train_distorted/distorted/FAMILY-11/CHILD/FM011_C3_local.png,FAMILY-11,CHILD,local,4200471,4.04,8.07,,,
data/split/train/FAMILY-11/CHILD/FM011_C3.png,data/train_distorted/distorted/FAMILY-11/CHILD/FM011_C3_bending.png,FAMILY-11,CHILD,bending,4200472,6.91,12.61,,,
data/split/train/FAMILY-11/CHILD/FM011_C4.png,data/train_distorted/distorted/FAMILY-11/CHILD/FM011_C4_elastic.png,FAMILY-11,CHILD,elastic,4200480,6.73,17.9,11.258,5.218,32
data/split/train/FAMILY-11/CHILD/FM011_C4.png,data/train_distorted/distorted/FAMILY-11/CHILD/FM011_C4_local.png,FAMILY-11,CHILD,local,4200481,4.1,10.03,,,
data/split/train/FAMILY-11/CHILD/FM011_C4.png,data/train_distorted/distorted/FAMILY-11/CHILD/FM011_C4_bending.png,FAMILY-11,CHILD,bending,4200482,5.49,9.66,,,
data/split/train/FAMILY-11/CHILD/FM011_C5.png,data/train_distorted/distorted/FAMILY-11/CHILD/FM011_C5_elastic.png,FAMILY-11,CHILD,elastic,4200490,8.32,20.41,14.964,6.968,32
data/split/train/FAMILY-11/CHILD/FM011_C5.png,data/train_distorted/distorted/FAMILY-11/CHILD/FM011_C5_local.png,FAMILY-11,CHILD,local,4200491,3.99,10.78,,,
data/split/train/FAMILY-11/CHILD/FM011_C5.png,data/train_distorted/distorted/FAMILY-11/CHILD/FM011_C5_bending.png,FAMILY-11,CHILD,bending,4200492,4.81,8.36,,,
data/split/train/FAMILY-11/FATHER/FM011_F1.png,data/train_distorted/distorted/FAMILY-11/FATHER/FM011_F1_elastic.png,FAMILY-11,FATHER,elastic,4200500,5.79,12.35,9.193,5.238,32
data/split/train/FAMILY-11/FATHER/FM011_F1.png,data/train_distorted/distorted/FAMILY-11/FATHER/FM011_F1_local.png,FAMILY-11,FATHER,local,4200501,3.52,8.25,,,
data/split/train/FAMILY-11/FATHER/FM011_F1.png,data/train_distorted/distorted/FAMILY-11/FATHER/FM011_F1_bending.png,FAMILY-11,FATHER,bending,4200502,5.44,9.94,,,
data/split/train/FAMILY-11/FATHER/FM011_F2.png,data/train_distorted/distorted/FAMILY-11/FATHER/FM011_F2_elastic.png,FAMILY-11,FATHER,elastic,4200510,5.34,16.69,10.237,7.301,32
data/split/train/FAMILY-11/FATHER/FM011_F2.png,data/train_distorted/distorted/FAMILY-11/FATHER/FM011_F2_local.png,FAMILY-11,FATHER,local,4200511,4.31,8.94,,,
data/split/train/FAMILY-11/FATHER/FM011_F2.png,data/train_distorted/distorted/FAMILY-11/FATHER/FM011_F2_bending.png,FAMILY-11,FATHER,bending,4200512,5.58,9.34,,,
data/split/train/FAMILY-11/FATHER/FM011_F3.png,data/train_distorted/distorted/FAMILY-11/FATHER/FM011_F3_elastic.png,FAMILY-11,FATHER,elastic,4200520,7.27,20.06,13.95,7.767,32
data/split/train/FAMILY-11/FATHER/FM011_F3.png,data/train_distorted/distorted/FAMILY-11/FATHER/FM011_F3_local.png,FAMILY-11,FATHER,local,4200521,4.58,9.11,,,
data/split/train/FAMILY-11/FATHER/FM011_F3.png,data/train_distorted/distorted/FAMILY-11/FATHER/FM011_F3_bending.png,FAMILY-11,FATHER,bending,4200522,6.11,11.04,,,
data/split/train/FAMILY-11/FATHER/FM011_F4.png,data/train_distorted/distorted/FAMILY-11/FATHER/FM011_F4_elastic.png,FAMILY-11,FATHER,elastic,4200530,5.87,16.37,10.378,5.833,32
data/split/train/FAMILY-11/FATHER/FM011_F4.png,data/train_distorted/distorted/FAMILY-11/FATHER/FM011_F4_local.png,FAMILY-11,FATHER,local,4200531,2.81,6.98,,,
data/split/train/FAMILY-11/FATHER/FM011_F4.png,data/train_distorted/distorted/FAMILY-11/FATHER/FM011_F4_bending.png,FAMILY-11,FATHER,bending,4200532,6.03,10.77,,,
data/split/train/FAMILY-11/FATHER/FM011_F5.png,data/train_distorted/distorted/FAMILY-11/FATHER/FM011_F5_elastic.png,FAMILY-11,FATHER,elastic,4200540,5.07,13.28,8.708,6.096,32
data/split/train/FAMILY-11/FATHER/FM011_F5.png,data/train_distorted/distorted/FAMILY-11/FATHER/FM011_F5_local.png,FAMILY-11,FATHER,local,4200541,3.75,8.7,,,
data/split/train/FAMILY-11/FATHER/FM011_F5.png,data/train_distorted/distorted/FAMILY-11/FATHER/FM011_F5_bending.png,FAMILY-11,FATHER,bending,4200542,3.29,5.49,,,
data/split/train/FAMILY-11/MOTHER/FM011_M1.png,data/train_distorted/distorted/FAMILY-11/MOTHER/FM011_M1_elastic.png,FAMILY-11,MOTHER,elastic,4200550,6.45,15.88,12.573,7.805,32
data/split/train/FAMILY-11/MOTHER/FM011_M1.png,data/train_distorted/distorted/FAMILY-11/MOTHER/FM011_M1_local.png,FAMILY-11,MOTHER,local,4200551,3.63,7.38,,,
data/split/train/FAMILY-11/MOTHER/FM011_M1.png,data/train_distorted/distorted/FAMILY-11/MOTHER/FM011_M1_bending.png,FAMILY-11,MOTHER,bending,4200552,3.77,6.29,,,
data/split/train/FAMILY-11/MOTHER/FM011_M2.png,data/train_distorted/distorted/FAMILY-11/MOTHER/FM011_M2_elastic.png,FAMILY-11,MOTHER,elastic,4200560,4.85,11.15,8.563,5.838,32
data/split/train/FAMILY-11/MOTHER/FM011_M2.png,data/train_distorted/distorted/FAMILY-11/MOTHER/FM011_M2_local.png,FAMILY-11,MOTHER,local,4200561,5.4,11.9,,,
data/split/train/FAMILY-11/MOTHER/FM011_M2.png,data/train_distorted/distorted/FAMILY-11/MOTHER/FM011_M2_bending.png,FAMILY-11,MOTHER,bending,4200562,4.55,7.81,,,
data/split/train/FAMILY-11/MOTHER/FM011_M3.png,data/train_distorted/distorted/FAMILY-11/MOTHER/FM011_M3_elastic.png,FAMILY-11,MOTHER,elastic,4200570,6.11,15.55,11.656,6.621,32
data/split/train/FAMILY-11/MOTHER/FM011_M3.png,data/train_distorted/distorted/FAMILY-11/MOTHER/FM011_M3_local.png,FAMILY-11,MOTHER,local,4200571,4.44,9.83,,,
data/split/train/FAMILY-11/MOTHER/FM011_M3.png,data/train_distorted/distorted/FAMILY-11/MOTHER/FM011_M3_bending.png,FAMILY-11,MOTHER,bending,4200572,4.04,7.29,,,
data/split/train/FAMILY-11/MOTHER/FM011_M4.png,data/train_distorted/distorted/FAMILY-11/MOTHER/FM011_M4_elastic.png,FAMILY-11,MOTHER,elastic,4200580,4.4,9.94,8.296,7.078,32
data/split/train/FAMILY-11/MOTHER/FM011_M4.png,data/train_distorted/distorted/FAMILY-11/MOTHER/FM011_M4_local.png,FAMILY-11,MOTHER,local,4200581,2.33,5.23,,,
data/split/train/FAMILY-11/MOTHER/FM011_M4.png,data/train_distorted/distorted/FAMILY-11/MOTHER/FM011_M4_bending.png,FAMILY-11,MOTHER,bending,4200582,5.63,10.34,,,
data/split/train/FAMILY-11/MOTHER/FM011_M5.png,data/train_distorted/distorted/FAMILY-11/MOTHER/FM011_M5_elastic.png,FAMILY-11,MOTHER,elastic,4200590,8.69,19.39,14.702,5.061,32
data/split/train/FAMILY-11/MOTHER/FM011_M5.png,data/train_distorted/distorted/FAMILY-11/MOTHER/FM011_M5_local.png,FAMILY-11,MOTHER,local,4200591,4.23,10.86,,,
data/split/train/FAMILY-11/MOTHER/FM011_M5.png,data/train_distorted/distorted/FAMILY-11/MOTHER/FM011_M5_bending.png,FAMILY-11,MOTHER,bending,4200592,4.98,9.04,,,
data/split/train/FAMILY-16/CHILD/FM016_C1.png,data/train_distorted/distorted/FAMILY-16/CHILD/FM016_C1_elastic.png,FAMILY-16,CHILD,elastic,4200600,5.24,12.9,9.233,6.382,32
data/split/train/FAMILY-16/CHILD/FM016_C1.png,data/train_distorted/distorted/FAMILY-16/CHILD/FM016_C1_local.png,FAMILY-16,CHILD,local,4200601,4.25,9.77,,,
data/split/train/FAMILY-16/CHILD/FM016_C1.png,data/train_distorted/distorted/FAMILY-16/CHILD/FM016_C1_bending.png,FAMILY-16,CHILD,bending,4200602,6.8,11.6,,,
data/split/train/FAMILY-16/CHILD/FM016_C2.png,data/train_distorted/distorted/FAMILY-16/CHILD/FM016_C2_elastic.png,FAMILY-16,CHILD,elastic,4200610,6.05,13.99,10.047,5.756,32
data/split/train/FAMILY-16/CHILD/FM016_C2.png,data/train_distorted/distorted/FAMILY-16/CHILD/FM016_C2_local.png,FAMILY-16,CHILD,local,4200611,4.6,9.23,,,
data/split/train/FAMILY-16/CHILD/FM016_C2.png,data/train_distorted/distorted/FAMILY-16/CHILD/FM016_C2_bending.png,FAMILY-16,CHILD,bending,4200612,4.22,7.47,,,
data/split/train/FAMILY-16/CHILD/FM016_C3.png,data/train_distorted/distorted/FAMILY-16/CHILD/FM016_C3_elastic.png,FAMILY-16,CHILD,elastic,4200620,7.12,18.31,13.084,6.068,32
data/split/train/FAMILY-16/CHILD/FM016_C3.png,data/train_distorted/distorted/FAMILY-16/CHILD/FM016_C3_local.png,FAMILY-16,CHILD,local,4200621,3.03,7.12,,,
data/split/train/FAMILY-16/CHILD/FM016_C3.png,data/train_distorted/distorted/FAMILY-16/CHILD/FM016_C3_bending.png,FAMILY-16,CHILD,bending,4200622,5.77,10.66,,,
data/split/train/FAMILY-16/CHILD/FM016_C4.png,data/train_distorted/distorted/FAMILY-16/CHILD/FM016_C4_elastic.png,FAMILY-16,CHILD,elastic,4200630,6.32,16.19,12.118,7.819,32
data/split/train/FAMILY-16/CHILD/FM016_C4.png,data/train_distorted/distorted/FAMILY-16/CHILD/FM016_C4_local.png,FAMILY-16,CHILD,local,4200631,5.31,10.5,,,
data/split/train/FAMILY-16/CHILD/FM016_C4.png,data/train_distorted/distorted/FAMILY-16/CHILD/FM016_C4_bending.png,FAMILY-16,CHILD,bending,4200632,4.69,7.82,,,
data/split/train/FAMILY-16/CHILD/FM016_C5.png,data/train_distorted/distorted/FAMILY-16/CHILD/FM016_C5_elastic.png,FAMILY-16,CHILD,elastic,4200640,8.96,21.53,15.256,6.904,32
data/split/train/FAMILY-16/CHILD/FM016_C5.png,data/train_distorted/distorted/FAMILY-16/CHILD/FM016_C5_local.png,FAMILY-16,CHILD,local,4200641,3.42,7.42,,,
data/split/train/FAMILY-16/CHILD/FM016_C5.png,data/train_distorted/distorted/FAMILY-16/CHILD/FM016_C5_bending.png,FAMILY-16,CHILD,bending,4200642,6.44,11.07,,,
data/split/train/FAMILY-16/FATHER/FM016_F1.png,data/train_distorted/distorted/FAMILY-16/FATHER/FM016_F1_elastic.png,FAMILY-16,FATHER,elastic,4200650,5.14,12.17,8.988,6.704,32
data/split/train/FAMILY-16/FATHER/FM016_F1.png,data/train_distorted/distorted/FAMILY-16/FATHER/FM016_F1_local.png,FAMILY-16,FATHER,local,4200651,3.83,7.68,,,
data/split/train/FAMILY-16/FATHER/FM016_F1.png,data/train_distorted/distorted/FAMILY-16/FATHER/FM016_F1_bending.png,FAMILY-16,FATHER,bending,4200652,3.45,5.87,,,
data/split/train/FAMILY-16/FATHER/FM016_F2.png,data/train_distorted/distorted/FAMILY-16/FATHER/FM016_F2_elastic.png,FAMILY-16,FATHER,elastic,4200660,4.34,11.86,8.299,6.152,32
data/split/train/FAMILY-16/FATHER/FM016_F2.png,data/train_distorted/distorted/FAMILY-16/FATHER/FM016_F2_local.png,FAMILY-16,FATHER,local,4200661,3.87,7.28,,,
data/split/train/FAMILY-16/FATHER/FM016_F2.png,data/train_distorted/distorted/FAMILY-16/FATHER/FM016_F2_bending.png,FAMILY-16,FATHER,bending,4200662,4.61,7.68,,,
data/split/train/FAMILY-16/FATHER/FM016_F3.png,data/train_distorted/distorted/FAMILY-16/FATHER/FM016_F3_elastic.png,FAMILY-16,FATHER,elastic,4200670,5.25,13.16,9.656,5.666,32
data/split/train/FAMILY-16/FATHER/FM016_F3.png,data/train_distorted/distorted/FAMILY-16/FATHER/FM016_F3_local.png,FAMILY-16,FATHER,local,4200671,3.74,7.16,,,
data/split/train/FAMILY-16/FATHER/FM016_F3.png,data/train_distorted/distorted/FAMILY-16/FATHER/FM016_F3_bending.png,FAMILY-16,FATHER,bending,4200672,4.96,8.71,,,
data/split/train/FAMILY-16/FATHER/FM016_F4.png,data/train_distorted/distorted/FAMILY-16/FATHER/FM016_F4_elastic.png,FAMILY-16,FATHER,elastic,4200680,8.36,19.24,14.92,6.713,32
data/split/train/FAMILY-16/FATHER/FM016_F4.png,data/train_distorted/distorted/FAMILY-16/FATHER/FM016_F4_local.png,FAMILY-16,FATHER,local,4200681,3.22,8.98,,,
data/split/train/FAMILY-16/FATHER/FM016_F4.png,data/train_distorted/distorted/FAMILY-16/FATHER/FM016_F4_bending.png,FAMILY-16,FATHER,bending,4200682,4.15,7.18,,,
data/split/train/FAMILY-16/FATHER/FM016_F5.png,data/train_distorted/distorted/FAMILY-16/FATHER/FM016_F5_elastic.png,FAMILY-16,FATHER,elastic,4200690,8.84,21.12,15.004,5.134,32
data/split/train/FAMILY-16/FATHER/FM016_F5.png,data/train_distorted/distorted/FAMILY-16/FATHER/FM016_F5_local.png,FAMILY-16,FATHER,local,4200691,3.55,7.21,,,
data/split/train/FAMILY-16/FATHER/FM016_F5.png,data/train_distorted/distorted/FAMILY-16/FATHER/FM016_F5_bending.png,FAMILY-16,FATHER,bending,4200692,3.91,6.8,,,
data/split/train/FAMILY-16/MOTHER/FM016_M1.png,data/train_distorted/distorted/FAMILY-16/MOTHER/FM016_M1_elastic.png,FAMILY-16,MOTHER,elastic,4200700,6.43,20.3,12.177,6.686,32
data/split/train/FAMILY-16/MOTHER/FM016_M1.png,data/train_distorted/distorted/FAMILY-16/MOTHER/FM016_M1_local.png,FAMILY-16,MOTHER,local,4200701,3.27,5.98,,,
data/split/train/FAMILY-16/MOTHER/FM016_M1.png,data/train_distorted/distorted/FAMILY-16/MOTHER/FM016_M1_bending.png,FAMILY-16,MOTHER,bending,4200702,4.86,8.59,,,
data/split/train/FAMILY-16/MOTHER/FM016_M2.png,data/train_distorted/distorted/FAMILY-16/MOTHER/FM016_M2_elastic.png,FAMILY-16,MOTHER,elastic,4200710,7.37,18.51,13.039,6.005,32
data/split/train/FAMILY-16/MOTHER/FM016_M2.png,data/train_distorted/distorted/FAMILY-16/MOTHER/FM016_M2_local.png,FAMILY-16,MOTHER,local,4200711,3.07,7.68,,,
data/split/train/FAMILY-16/MOTHER/FM016_M2.png,data/train_distorted/distorted/FAMILY-16/MOTHER/FM016_M2_bending.png,FAMILY-16,MOTHER,bending,4200712,6.71,12.33,,,
data/split/train/FAMILY-16/MOTHER/FM016_M3.png,data/train_distorted/distorted/FAMILY-16/MOTHER/FM016_M3_elastic.png,FAMILY-16,MOTHER,elastic,4200720,7.59,18.77,14.34,7.044,32
data/split/train/FAMILY-16/MOTHER/FM016_M3.png,data/train_distorted/distorted/FAMILY-16/MOTHER/FM016_M3_local.png,FAMILY-16,MOTHER,local,4200721,4.73,9.08,,,
data/split/train/FAMILY-16/MOTHER/FM016_M3.png,data/train_distorted/distorted/FAMILY-16/MOTHER/FM016_M3_bending.png,FAMILY-16,MOTHER,bending,4200722,3.62,6.04,,,
data/split/train/FAMILY-16/MOTHER/FM016_M4.png,data/train_distorted/distorted/FAMILY-16/MOTHER/FM016_M4_elastic.png,FAMILY-16,MOTHER,elastic,4200730,5.5,14.43,10.401,5.396,32
data/split/train/FAMILY-16/MOTHER/FM016_M4.png,data/train_distorted/distorted/FAMILY-16/MOTHER/FM016_M4_local.png,FAMILY-16,MOTHER,local,4200731,4.06,8.36,,,
data/split/train/FAMILY-16/MOTHER/FM016_M4.png,data/train_distorted/distorted/FAMILY-16/MOTHER/FM016_M4_bending.png,FAMILY-16,MOTHER,bending,4200732,3.31,5.72,,,
data/split/train/FAMILY-16/MOTHER/FM016_M5.png,data/train_distorted/distorted/FAMILY-16/MOTHER/FM016_M5_elastic.png,FAMILY-16,MOTHER,elastic,4200740,8.32,18.14,14.139,5.937,32
data/split/train/FAMILY-16/MOTHER/FM016_M5.png,data/train_distorted/distorted/FAMILY-16/MOTHER/FM016_M5_local.png,FAMILY-16,MOTHER,local,4200741,3.38,7.57,,,
data/split/train/FAMILY-16/MOTHER/FM016_M5.png,data/train_distorted/distorted/FAMILY-16/MOTHER/FM016_M5_bending.png,FAMILY-16,MOTHER,bending,4200742,4.53,7.72,,,
data/split/train/FAMILY-17/CHILD/FM017_C1.png,data/train_distorted/distorted/FAMILY-17/CHILD/FM017_C1_elastic.png,FAMILY-17,CHILD,elastic,4200750,4.64,10.7,8.205,7.664,32
data/split/train/FAMILY-17/CHILD/FM017_C1.png,data/train_distorted/distorted/FAMILY-17/CHILD/FM017_C1_local.png,FAMILY-17,CHILD,local,4200751,2.91,7.84,,,
data/split/train/FAMILY-17/CHILD/FM017_C1.png,data/train_distorted/distorted/FAMILY-17/CHILD/FM017_C1_bending.png,FAMILY-17,CHILD,bending,4200752,6.12,10.8,,,
data/split/train/FAMILY-17/CHILD/FM017_C2.png,data/train_distorted/distorted/FAMILY-17/CHILD/FM017_C2_elastic.png,FAMILY-17,CHILD,elastic,4200760,4.68,12.54,8.118,6.602,32
data/split/train/FAMILY-17/CHILD/FM017_C2.png,data/train_distorted/distorted/FAMILY-17/CHILD/FM017_C2_local.png,FAMILY-17,CHILD,local,4200761,2.9,6.15,,,
data/split/train/FAMILY-17/CHILD/FM017_C2.png,data/train_distorted/distorted/FAMILY-17/CHILD/FM017_C2_bending.png,FAMILY-17,CHILD,bending,4200762,4.1,6.92,,,
data/split/train/FAMILY-17/CHILD/FM017_C3.png,data/train_distorted/distorted/FAMILY-17/CHILD/FM017_C3_elastic.png,FAMILY-17,CHILD,elastic,4200770,8.54,19.59,14.535,6.276,32
data/split/train/FAMILY-17/CHILD/FM017_C3.png,data/train_distorted/distorted/FAMILY-17/CHILD/FM017_C3_local.png,FAMILY-17,CHILD,local,4200771,3.27,7.82,,,
data/split/train/FAMILY-17/CHILD/FM017_C3.png,data/train_distorted/distorted/FAMILY-17/CHILD/FM017_C3_bending.png,FAMILY-17,CHILD,bending,4200772,6.84,11.76,,,
data/split/train/FAMILY-17/CHILD/FM017_C4.png,data/train_distorted/distorted/FAMILY-17/CHILD/FM017_C4_elastic.png,FAMILY-17,CHILD,elastic,4200780,8.05,21.92,13.867,5.644,32
data/split/train/FAMILY-17/CHILD/FM017_C4.png,data/train_distorted/distorted/FAMILY-17/CHILD/FM017_C4_local.png,FAMILY-17,CHILD,local,4200781,3.26,8.71,,,
data/split/train/FAMILY-17/CHILD/FM017_C4.png,data/train_distorted/distorted/FAMILY-17/CHILD/FM017_C4_bending.png,FAMILY-17,CHILD,bending,4200782,3.86,6.64,,,
data/split/train/FAMILY-17/CHILD/FM017_C5.png,data/train_distorted/distorted/FAMILY-17/CHILD/FM017_C5_elastic.png,FAMILY-17,CHILD,elastic,4200790,5.78,14.31,11.423,6.817,32
data/split/train/FAMILY-17/CHILD/FM017_C5.png,data/train_distorted/distorted/FAMILY-17/CHILD/FM017_C5_local.png,FAMILY-17,CHILD,local,4200791,3.52,8.12,,,
data/split/train/FAMILY-17/CHILD/FM017_C5.png,data/train_distorted/distorted/FAMILY-17/CHILD/FM017_C5_bending.png,FAMILY-17,CHILD,bending,4200792,3.49,6.08,,,
data/split/train/FAMILY-17/FATHER/FM017_F1.png,data/train_distorted/distorted/FAMILY-17/FATHER/FM017_F1_elastic.png,FAMILY-17,FATHER,elastic,4200800,6.25,17.18,11.944,6.16,32
data/split/train/FAMILY-17/FATHER/FM017_F1.png,data/train_distorted/distorted/FAMILY-17/FATHER/FM017_F1_local.png,FAMILY-17,FATHER,local,4200801,3.64,8.38,,,
data/split/train/FAMILY-17/FATHER/FM017_F1.png,data/train_distorted/distorted/FAMILY-17/FATHER/FM017_F1_bending.png,FAMILY-17,FATHER,bending,4200802,4.69,8.31,,,
data/split/train/FAMILY-17/FATHER/FM017_F2.png,data/train_distorted/distorted/FAMILY-17/FATHER/FM017_F2_elastic.png,FAMILY-17,FATHER,elastic,4200810,4.67,11.84,8.698,6.969,32
data/split/train/FAMILY-17/FATHER/FM017_F2.png,data/train_distorted/distorted/FAMILY-17/FATHER/FM017_F2_local.png,FAMILY-17,FATHER,local,4200811,2.54,4.9,,,
data/split/train/FAMILY-17/FATHER/FM017_F2.png,data/train_distorted/distorted/FAMILY-17/FATHER/FM017_F2_bending.png,FAMILY-17,FATHER,bending,4200812,5.78,9.67,,,
data/split/train/FAMILY-17/FATHER/FM017_F3.png,data/train_distorted/distorted/FAMILY-17/FATHER/FM017_F3_elastic.png,FAMILY-17,FATHER,elastic,4200820,5.69,11.59,8.7,5.09,32
data/split/train/FAMILY-17/FATHER/FM017_F3.png,data/train_distorted/distorted/FAMILY-17/FATHER/FM017_F3_local.png,FAMILY-17,FATHER,local,4200821,4.99,10.46,,,
data/split/train/FAMILY-17/FATHER/FM017_F3.png,data/train_distorted/distorted/FAMILY-17/FATHER/FM017_F3_bending.png,FAMILY-17,FATHER,bending,4200822,6.02,10.63,,,
data/split/train/FAMILY-17/FATHER/FM017_F4.png,data/train_distorted/distorted/FAMILY-17/FATHER/FM017_F4_elastic.png,FAMILY-17,FATHER,elastic,4200830,7.44,16.75,12.291,5.843,32
data/split/train/FAMILY-17/FATHER/FM017_F4.png,data/train_distorted/distorted/FAMILY-17/FATHER/FM017_F4_local.png,FAMILY-17,FATHER,local,4200831,3.27,6.58,,,
data/split/train/FAMILY-17/FATHER/FM017_F4.png,data/train_distorted/distorted/FAMILY-17/FATHER/FM017_F4_bending.png,FAMILY-17,FATHER,bending,4200832,3.53,6.15,,,
data/split/train/FAMILY-17/FATHER/FM017_F5.png,data/train_distorted/distorted/FAMILY-17/FATHER/FM017_F5_elastic.png,FAMILY-17,FATHER,elastic,4200840,6.49,15.42,11.647,6.042,32
data/split/train/FAMILY-17/FATHER/FM017_F5.png,data/train_distorted/distorted/FAMILY-17/FATHER/FM017_F5_local.png,FAMILY-17,FATHER,local,4200841,5.43,11.52,,,
data/split/train/FAMILY-17/FATHER/FM017_F5.png,data/train_distorted/distorted/FAMILY-17/FATHER/FM017_F5_bending.png,FAMILY-17,FATHER,bending,4200842,3.44,6.28,,,
data/split/train/FAMILY-17/MOTHER/FM017_M1.png,data/train_distorted/distorted/FAMILY-17/MOTHER/FM017_M1_elastic.png,FAMILY-17,MOTHER,elastic,4200850,8.56,21.95,14.887,7.029,32
data/split/train/FAMILY-17/MOTHER/FM017_M1.png,data/train_distorted/distorted/FAMILY-17/MOTHER/FM017_M1_local.png,FAMILY-17,MOTHER,local,4200851,3.54,8.79,,,
data/split/train/FAMILY-17/MOTHER/FM017_M1.png,data/train_distorted/distorted/FAMILY-17/MOTHER/FM017_M1_bending.png,FAMILY-17,MOTHER,bending,4200852,7.22,13.2,,,
data/split/train/FAMILY-17/MOTHER/FM017_M2.png,data/train_distorted/distorted/FAMILY-17/MOTHER/FM017_M2_elastic.png,FAMILY-17,MOTHER,elastic,4200860,9.17,23.55,14.003,5.603,32
data/split/train/FAMILY-17/MOTHER/FM017_M2.png,data/train_distorted/distorted/FAMILY-17/MOTHER/FM017_M2_local.png,FAMILY-17,MOTHER,local,4200861,3.51,7.3,,,
data/split/train/FAMILY-17/MOTHER/FM017_M2.png,data/train_distorted/distorted/FAMILY-17/MOTHER/FM017_M2_bending.png,FAMILY-17,MOTHER,bending,4200862,6.74,11.74,,,
data/split/train/FAMILY-17/MOTHER/FM017_M3.png,data/train_distorted/distorted/FAMILY-17/MOTHER/FM017_M3_elastic.png,FAMILY-17,MOTHER,elastic,4200870,7.63,18.17,13.829,5.367,32
data/split/train/FAMILY-17/MOTHER/FM017_M3.png,data/train_distorted/distorted/FAMILY-17/MOTHER/FM017_M3_local.png,FAMILY-17,MOTHER,local,4200871,2.95,6.63,,,
data/split/train/FAMILY-17/MOTHER/FM017_M3.png,data/train_distorted/distorted/FAMILY-17/MOTHER/FM017_M3_bending.png,FAMILY-17,MOTHER,bending,4200872,5.0,8.32,,,
data/split/train/FAMILY-17/MOTHER/FM017_M4.png,data/train_distorted/distorted/FAMILY-17/MOTHER/FM017_M4_elastic.png,FAMILY-17,MOTHER,elastic,4200880,5.97,18.3,11.265,6.448,32
data/split/train/FAMILY-17/MOTHER/FM017_M4.png,data/train_distorted/distorted/FAMILY-17/MOTHER/FM017_M4_local.png,FAMILY-17,MOTHER,local,4200881,4.55,9.55,,,
data/split/train/FAMILY-17/MOTHER/FM017_M4.png,data/train_distorted/distorted/FAMILY-17/MOTHER/FM017_M4_bending.png,FAMILY-17,MOTHER,bending,4200882,3.73,6.77,,,
data/split/train/FAMILY-17/MOTHER/FM017_M5.png,data/train_distorted/distorted/FAMILY-17/MOTHER/FM017_M5_elastic.png,FAMILY-17,MOTHER,elastic,4200890,8.61,22.51,15.143,6.186,32
data/split/train/FAMILY-17/MOTHER/FM017_M5.png,data/train_distorted/distorted/FAMILY-17/MOTHER/FM017_M5_local.png,FAMILY-17,MOTHER,local,4200891,4.48,10.86,,,
data/split/train/FAMILY-17/MOTHER/FM017_M5.png,data/train_distorted/distorted/FAMILY-17/MOTHER/FM017_M5_bending.png,FAMILY-17,MOTHER,bending,4200892,5.65,10.27,,,
data/split/train/FAMILY-18/CHILD/FM018_C1.png,data/train_distorted/distorted/FAMILY-18/CHILD/FM018_C1_elastic.png,FAMILY-18,CHILD,elastic,4200900,7.82,19.49,13.442,6.138,32
data/split/train/FAMILY-18/CHILD/FM018_C1.png,data/train_distorted/distorted/FAMILY-18/CHILD/FM018_C1_local.png,FAMILY-18,CHILD,local,4200901,5.36,10.65,,,
data/split/train/FAMILY-18/CHILD/FM018_C1.png,data/train_distorted/distorted/FAMILY-18/CHILD/FM018_C1_bending.png,FAMILY-18,CHILD,bending,4200902,6.87,11.84,,,
data/split/train/FAMILY-18/CHILD/FM018_C2.png,data/train_distorted/distorted/FAMILY-18/CHILD/FM018_C2_elastic.png,FAMILY-18,CHILD,elastic,4200910,8.86,22.4,15.372,6.308,32
