type,label,image_a,image_b,family_a,family_b,member,score,raw_score,matched_pairs,decision,minutiae_a,minutiae_b
impostor,0,data/split/test/FAMILY-13/FATHER/FM013_F1.png,data/split/test/FAMILY-20/FATHER/FM020_F1.png,FAMILY-13,FAMILY-20,FATHER,0.0,0.0,0,False,40,2
impostor,0,data/split/test/FAMILY-13/FATHER/FM013_F1.png,data/split/test/FAMILY-23/FATHER/FM023_F1.png,FAMILY-13,FAMILY-23,FATHER,0.12,6.0,0,False,40,30
impostor,0,data/split/test/FAMILY-13/FATHER/FM013_F1.png,data/split/test/FAMILY-36/FATHER/FM036_F1.png,FAMILY-13,FAMILY-36,FATHER,0.34,17.0,0,False,40,87
impostor,0,data/split/test/FAMILY-13/FATHER/FM013_F1.png,data/split/test/FAMILY-37/FATHER/FM037_F1.png,FAMILY-13,FAMILY-37,FATHER,0.14,7.0,0,False,40,94
impostor,0,data/split/test/FAMILY-13/FATHER/FM013_F1.png,data/split/test/FAMILY-42/FATHER/FM042_F1.png,FAMILY-13,FAMILY-42,FATHER,0.24,12.0,0,False,40,91
impostor,0,data/split/test/FAMILY-13/FATHER/FM013_F1.png,data/split/test/FAMILY-48/FATHER/FM048_F1.png,FAMILY-13,FAMILY-48,FATHER,0.3,15.0,0,False,40,66
impostor,0,data/split/test/FAMILY-13/FATHER/FM013_F1.png,data/split/test/FAMILY-54/FATHER/FM054_F1.png,FAMILY-13,FAMILY-54,FATHER,0.2,10.0,0,False,40,85
impostor,0,data/split/test/FAMILY-13/FATHER/FM013_F1.png,data/split/test/FAMILY-65/FATHER/FM065_F1.png,FAMILY-13,FAMILY-65,FATHER,0.16,8.0,0,False,40,56
impostor,0,data/split/test/FAMILY-13/FATHER/FM013_F1.png,data/split/test/FAMILY-66/FATHER/FM066_F1.png,FAMILY-13,FAMILY-66,FATHER,0.08,4.0,0,False,40,30
impostor,0,data/split/test/FAMILY-13/FATHER/FM013_F1.png,data/split/test/FAMILY-67/FATHER/FM067_F1.png,FAMILY-13,FAMILY-67,FATHER,0.0,0.0,0,False,40,6
impostor,0,data/split/test/FAMILY-13/FATHER/FM013_F1.png,data/split/test/FAMILY-78/FATHER/FM078_F1.png,FAMILY-13,FAMILY-78,FATHER,0.06,3.0,0,False,40,22
impostor,0,data/split/test/FAMILY-13/FATHER/FM013_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F1.png,FAMILY-13,FAMILY-9,FATHER,0.14,7.0,0,False,40,53
impostor,0,data/split/test/FAMILY-14/FATHER/FM014_F1.png,data/split/test/FAMILY-15/FATHER/FM015_F1.png,FAMILY-14,FAMILY-15,FATHER,0.36,18.0,0,False,107,54
impostor,0,data/split/test/FAMILY-14/FATHER/FM014_F1.png,data/split/test/FAMILY-20/FATHER/FM020_F1.png,FAMILY-14,FAMILY-20,FATHER,0.0,0.0,0,False,107,2
impostor,0,data/split/test/FAMILY-14/FATHER/FM014_F1.png,data/split/test/FAMILY-23/FATHER/FM023_F1.png,FAMILY-14,FAMILY-23,FATHER,0.22,11.0,0,False,107,30
impostor,0,data/split/test/FAMILY-14/FATHER/FM014_F1.png,data/split/test/FAMILY-36/FATHER/FM036_F1.png,FAMILY-14,FAMILY-36,FATHER,0.7,35.0,0,False,107,87
impostor,0,data/split/test/FAMILY-14/FATHER/FM014_F1.png,data/split/test/FAMILY-37/FATHER/FM037_F1.png,FAMILY-14,FAMILY-37,FATHER,0.82,41.0,0,False,107,94
impostor,0,data/split/test/FAMILY-14/FATHER/FM014_F1.png,data/split/test/FAMILY-42/FATHER/FM042_F1.png,FAMILY-14,FAMILY-42,FATHER,1.0,51.0,0,True,107,91
impostor,0,data/split/test/FAMILY-14/FATHER/FM014_F1.png,data/split/test/FAMILY-48/FATHER/FM048_F1.png,FAMILY-14,FAMILY-48,FATHER,0.62,31.0,0,False,107,66
impostor,0,data/split/test/FAMILY-14/FATHER/FM014_F1.png,data/split/test/FAMILY-54/FATHER/FM054_F1.png,FAMILY-14,FAMILY-54,FATHER,0.52,26.0,0,False,107,85
impostor,0,data/split/test/FAMILY-14/FATHER/FM014_F1.png,data/split/test/FAMILY-65/FATHER/FM065_F1.png,FAMILY-14,FAMILY-65,FATHER,0.32,16.0,0,False,107,56
impostor,0,data/split/test/FAMILY-14/FATHER/FM014_F1.png,data/split/test/FAMILY-66/FATHER/FM066_F1.png,FAMILY-14,FAMILY-66,FATHER,0.2,10.0,0,False,107,30
impostor,0,data/split/test/FAMILY-14/FATHER/FM014_F1.png,data/split/test/FAMILY-67/FATHER/FM067_F1.png,FAMILY-14,FAMILY-67,FATHER,0.0,0.0,0,False,107,6
impostor,0,data/split/test/FAMILY-14/FATHER/FM014_F1.png,data/split/test/FAMILY-78/FATHER/FM078_F1.png,FAMILY-14,FAMILY-78,FATHER,0.12,6.0,0,False,107,22
impostor,0,data/split/test/FAMILY-14/FATHER/FM014_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F1.png,FAMILY-14,FAMILY-9,FATHER,0.5,25.0,0,False,107,53
impostor,0,data/split/test/FAMILY-15/FATHER/FM015_F1.png,data/split/test/FAMILY-20/FATHER/FM020_F1.png,FAMILY-15,FAMILY-20,FATHER,0.0,0.0,0,False,54,2
impostor,0,data/split/test/FAMILY-15/FATHER/FM015_F1.png,data/split/test/FAMILY-23/FATHER/FM023_F1.png,FAMILY-15,FAMILY-23,FATHER,0.24,12.0,0,False,54,30
impostor,0,data/split/test/FAMILY-15/FATHER/FM015_F1.png,data/split/test/FAMILY-36/FATHER/FM036_F1.png,FAMILY-15,FAMILY-36,FATHER,0.28,14.0,0,False,54,87
impostor,0,data/split/test/FAMILY-15/FATHER/FM015_F1.png,data/split/test/FAMILY-37/FATHER/FM037_F1.png,FAMILY-15,FAMILY-37,FATHER,0.28,14.0,0,False,54,94
impostor,0,data/split/test/FAMILY-15/FATHER/FM015_F1.png,data/split/test/FAMILY-42/FATHER/FM042_F1.png,FAMILY-15,FAMILY-42,FATHER,0.28,14.0,0,False,54,91
impostor,0,data/split/test/FAMILY-15/FATHER/FM015_F1.png,data/split/test/FAMILY-48/FATHER/FM048_F1.png,FAMILY-15,FAMILY-48,FATHER,0.36,18.0,0,False,54,66
impostor,0,data/split/test/FAMILY-15/FATHER/FM015_F1.png,data/split/test/FAMILY-54/FATHER/FM054_F1.png,FAMILY-15,FAMILY-54,FATHER,0.32,16.0,0,False,54,85
impostor,0,data/split/test/FAMILY-15/FATHER/FM015_F1.png,data/split/test/FAMILY-65/FATHER/FM065_F1.png,FAMILY-15,FAMILY-65,FATHER,0.12,6.0,0,False,54,56
impostor,0,data/split/test/FAMILY-15/FATHER/FM015_F1.png,data/split/test/FAMILY-66/FATHER/FM066_F1.png,FAMILY-15,FAMILY-66,FATHER,0.08,4.0,0,False,54,30
impostor,0,data/split/test/FAMILY-15/FATHER/FM015_F1.png,data/split/test/FAMILY-67/FATHER/FM067_F1.png,FAMILY-15,FAMILY-67,FATHER,0.0,0.0,0,False,54,6
impostor,0,data/split/test/FAMILY-15/FATHER/FM015_F1.png,data/split/test/FAMILY-78/FATHER/FM078_F1.png,FAMILY-15,FAMILY-78,FATHER,0.08,4.0,0,False,54,22
impostor,0,data/split/test/FAMILY-15/FATHER/FM015_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F1.png,FAMILY-15,FAMILY-9,FATHER,0.36,18.0,0,False,54,53
impostor,0,data/split/test/FAMILY-20/FATHER/FM020_F1.png,data/split/test/FAMILY-23/FATHER/FM023_F1.png,FAMILY-20,FAMILY-23,FATHER,0.0,0.0,0,False,2,30
impostor,0,data/split/test/FAMILY-20/FATHER/FM020_F1.png,data/split/test/FAMILY-36/FATHER/FM036_F1.png,FAMILY-20,FAMILY-36,FATHER,0.0,0.0,0,False,2,87
impostor,0,data/split/test/FAMILY-20/FATHER/FM020_F1.png,data/split/test/FAMILY-37/FATHER/FM037_F1.png,FAMILY-20,FAMILY-37,FATHER,0.0,0.0,0,False,2,94
impostor,0,data/split/test/FAMILY-20/FATHER/FM020_F1.png,data/split/test/FAMILY-42/FATHER/FM042_F1.png,FAMILY-20,FAMILY-42,FATHER,0.0,0.0,0,False,2,91
impostor,0,data/split/test/FAMILY-20/FATHER/FM020_F1.png,data/split/test/FAMILY-48/FATHER/FM048_F1.png,FAMILY-20,FAMILY-48,FATHER,0.0,0.0,0,False,2,66
impostor,0,data/split/test/FAMILY-20/FATHER/FM020_F1.png,data/split/test/FAMILY-54/FATHER/FM054_F1.png,FAMILY-20,FAMILY-54,FATHER,0.0,0.0,0,False,2,85
impostor,0,data/split/test/FAMILY-20/FATHER/FM020_F1.png,data/split/test/FAMILY-65/FATHER/FM065_F1.png,FAMILY-20,FAMILY-65,FATHER,0.0,0.0,0,False,2,56
impostor,0,data/split/test/FAMILY-20/FATHER/FM020_F1.png,data/split/test/FAMILY-66/FATHER/FM066_F1.png,FAMILY-20,FAMILY-66,FATHER,0.0,0.0,0,False,2,30
impostor,0,data/split/test/FAMILY-20/FATHER/FM020_F1.png,data/split/test/FAMILY-67/FATHER/FM067_F1.png,FAMILY-20,FAMILY-67,FATHER,0.0,0.0,0,False,2,6
impostor,0,data/split/test/FAMILY-20/FATHER/FM020_F1.png,data/split/test/FAMILY-78/FATHER/FM078_F1.png,FAMILY-20,FAMILY-78,FATHER,0.0,0.0,0,False,2,22
impostor,0,data/split/test/FAMILY-20/FATHER/FM020_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F1.png,FAMILY-20,FAMILY-9,FATHER,0.0,0.0,0,False,2,53
impostor,0,data/split/test/FAMILY-23/FATHER/FM023_F1.png,data/split/test/FAMILY-36/FATHER/FM036_F1.png,FAMILY-23,FAMILY-36,FATHER,0.22,11.0,0,False,30,87
impostor,0,data/split/test/FAMILY-23/FATHER/FM023_F1.png,data/split/test/FAMILY-37/FATHER/FM037_F1.png,FAMILY-23,FAMILY-37,FATHER,0.32,16.0,0,False,30,94
impostor,0,data/split/test/FAMILY-23/FATHER/FM023_F1.png,data/split/test/FAMILY-42/FATHER/FM042_F1.png,FAMILY-23,FAMILY-42,FATHER,0.22,11.0,0,False,30,91
impostor,0,data/split/test/FAMILY-23/FATHER/FM023_F1.png,data/split/test/FAMILY-48/FATHER/FM048_F1.png,FAMILY-23,FAMILY-48,FATHER,0.14,7.0,0,False,30,66
impostor,0,data/split/test/FAMILY-23/FATHER/FM023_F1.png,data/split/test/FAMILY-54/FATHER/FM054_F1.png,FAMILY-23,FAMILY-54,FATHER,0.2,10.0,0,False,30,85
impostor,0,data/split/test/FAMILY-23/FATHER/FM023_F1.png,data/split/test/FAMILY-65/FATHER/FM065_F1.png,FAMILY-23,FAMILY-65,FATHER,0.12,6.0,0,False,30,56
impostor,0,data/split/test/FAMILY-23/FATHER/FM023_F1.png,data/split/test/FAMILY-66/FATHER/FM066_F1.png,FAMILY-23,FAMILY-66,FATHER,0.12,6.0,0,False,30,30
impostor,0,data/split/test/FAMILY-23/FATHER/FM023_F1.png,data/split/test/FAMILY-67/FATHER/FM067_F1.png,FAMILY-23,FAMILY-67,FATHER,0.0,0.0,0,False,30,6
impostor,0,data/split/test/FAMILY-23/FATHER/FM023_F1.png,data/split/test/FAMILY-78/FATHER/FM078_F1.png,FAMILY-23,FAMILY-78,FATHER,0.08,4.0,0,False,30,22
impostor,0,data/split/test/FAMILY-23/FATHER/FM023_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F1.png,FAMILY-23,FAMILY-9,FATHER,0.18,9.0,0,False,30,53
impostor,0,data/split/test/FAMILY-36/FATHER/FM036_F1.png,data/split/test/FAMILY-37/FATHER/FM037_F1.png,FAMILY-36,FAMILY-37,FATHER,0.4,20.0,0,False,87,94
impostor,0,data/split/test/FAMILY-36/FATHER/FM036_F1.png,data/split/test/FAMILY-42/FATHER/FM042_F1.png,FAMILY-36,FAMILY-42,FATHER,0.6,30.0,0,False,87,91
impostor,0,data/split/test/FAMILY-36/FATHER/FM036_F1.png,data/split/test/FAMILY-48/FATHER/FM048_F1.png,FAMILY-36,FAMILY-48,FATHER,0.38,19.0,0,False,87,66
impostor,0,data/split/test/FAMILY-36/FATHER/FM036_F1.png,data/split/test/FAMILY-54/FATHER/FM054_F1.png,FAMILY-36,FAMILY-54,FATHER,0.38,19.0,0,False,87,85
impostor,0,data/split/test/FAMILY-36/FATHER/FM036_F1.png,data/split/test/FAMILY-65/FATHER/FM065_F1.png,FAMILY-36,FAMILY-65,FATHER,0.42,21.0,0,False,87,56
impostor,0,data/split/test/FAMILY-36/FATHER/FM036_F1.png,data/split/test/FAMILY-66/FATHER/FM066_F1.png,FAMILY-36,FAMILY-66,FATHER,0.14,7.0,0,False,87,30
impostor,0,data/split/test/FAMILY-36/FATHER/FM036_F1.png,data/split/test/FAMILY-67/FATHER/FM067_F1.png,FAMILY-36,FAMILY-67,FATHER,0.0,0.0,0,False,87,6
impostor,0,data/split/test/FAMILY-36/FATHER/FM036_F1.png,data/split/test/FAMILY-78/FATHER/FM078_F1.png,FAMILY-36,FAMILY-78,FATHER,0.08,4.0,0,False,87,22
impostor,0,data/split/test/FAMILY-36/FATHER/FM036_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F1.png,FAMILY-36,FAMILY-9,FATHER,0.44,22.0,0,False,87,53
impostor,0,data/split/test/FAMILY-37/FATHER/FM037_F1.png,data/split/test/FAMILY-42/FATHER/FM042_F1.png,FAMILY-37,FAMILY-42,FATHER,0.6,30.0,0,False,94,91
impostor,0,data/split/test/FAMILY-37/FATHER/FM037_F1.png,data/split/test/FAMILY-48/FATHER/FM048_F1.png,FAMILY-37,FAMILY-48,FATHER,0.44,22.0,0,False,94,66
impostor,0,data/split/test/FAMILY-37/FATHER/FM037_F1.png,data/split/test/FAMILY-54/FATHER/FM054_F1.png,FAMILY-37,FAMILY-54,FATHER,0.46,23.0,0,False,94,85
impostor,0,data/split/test/FAMILY-37/FATHER/FM037_F1.png,data/split/test/FAMILY-65/FATHER/FM065_F1.png,FAMILY-37,FAMILY-65,FATHER,0.42,21.0,0,False,94,56
impostor,0,data/split/test/FAMILY-37/FATHER/FM037_F1.png,data/split/test/FAMILY-66/FATHER/FM066_F1.png,FAMILY-37,FAMILY-66,FATHER,0.24,12.0,0,False,94,30
impostor,0,data/split/test/FAMILY-37/FATHER/FM037_F1.png,data/split/test/FAMILY-67/FATHER/FM067_F1.png,FAMILY-37,FAMILY-67,FATHER,0.0,0.0,0,False,94,6
impostor,0,data/split/test/FAMILY-37/FATHER/FM037_F1.png,data/split/test/FAMILY-78/FATHER/FM078_F1.png,FAMILY-37,FAMILY-78,FATHER,0.12,6.0,0,False,94,22
impostor,0,data/split/test/FAMILY-37/FATHER/FM037_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F1.png,FAMILY-37,FAMILY-9,FATHER,0.32,16.0,0,False,94,53
impostor,0,data/split/test/FAMILY-42/FATHER/FM042_F1.png,data/split/test/FAMILY-48/FATHER/FM048_F1.png,FAMILY-42,FAMILY-48,FATHER,0.44,22.0,0,False,91,66
impostor,0,data/split/test/FAMILY-42/FATHER/FM042_F1.png,data/split/test/FAMILY-54/FATHER/FM054_F1.png,FAMILY-42,FAMILY-54,FATHER,0.58,29.0,0,False,91,85
impostor,0,data/split/test/FAMILY-42/FATHER/FM042_F1.png,data/split/test/FAMILY-65/FATHER/FM065_F1.png,FAMILY-42,FAMILY-65,FATHER,0.46,23.0,0,False,91,56
impostor,0,data/split/test/FAMILY-42/FATHER/FM042_F1.png,data/split/test/FAMILY-66/FATHER/FM066_F1.png,FAMILY-42,FAMILY-66,FATHER,0.12,6.0,0,False,91,30
impostor,0,data/split/test/FAMILY-42/FATHER/FM042_F1.png,data/split/test/FAMILY-67/FATHER/FM067_F1.png,FAMILY-42,FAMILY-67,FATHER,0.0,0.0,0,False,91,6
impostor,0,data/split/test/FAMILY-42/FATHER/FM042_F1.png,data/split/test/FAMILY-78/FATHER/FM078_F1.png,FAMILY-42,FAMILY-78,FATHER,0.12,6.0,0,False,91,22
impostor,0,data/split/test/FAMILY-42/FATHER/FM042_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F1.png,FAMILY-42,FAMILY-9,FATHER,0.34,17.0,0,False,91,53
impostor,0,data/split/test/FAMILY-48/FATHER/FM048_F1.png,data/split/test/FAMILY-54/FATHER/FM054_F1.png,FAMILY-48,FAMILY-54,FATHER,0.38,19.0,0,False,66,85
impostor,0,data/split/test/FAMILY-48/FATHER/FM048_F1.png,data/split/test/FAMILY-65/FATHER/FM065_F1.png,FAMILY-48,FAMILY-65,FATHER,0.26,13.0,0,False,66,56
impostor,0,data/split/test/FAMILY-48/FATHER/FM048_F1.png,data/split/test/FAMILY-66/FATHER/FM066_F1.png,FAMILY-48,FAMILY-66,FATHER,0.16,8.0,0,False,66,30
impostor,0,data/split/test/FAMILY-48/FATHER/FM048_F1.png,data/split/test/FAMILY-67/FATHER/FM067_F1.png,FAMILY-48,FAMILY-67,FATHER,0.0,0.0,0,False,66,6
impostor,0,data/split/test/FAMILY-48/FATHER/FM048_F1.png,data/split/test/FAMILY-78/FATHER/FM078_F1.png,FAMILY-48,FAMILY-78,FATHER,0.1,5.0,0,False,66,22
impostor,0,data/split/test/FAMILY-48/FATHER/FM048_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F1.png,FAMILY-48,FAMILY-9,FATHER,0.34,17.0,0,False,66,53
impostor,0,data/split/test/FAMILY-54/FATHER/FM054_F1.png,data/split/test/FAMILY-65/FATHER/FM065_F1.png,FAMILY-54,FAMILY-65,FATHER,0.34,17.0,0,False,85,56
impostor,0,data/split/test/FAMILY-54/FATHER/FM054_F1.png,data/split/test/FAMILY-66/FATHER/FM066_F1.png,FAMILY-54,FAMILY-66,FATHER,0.14,7.0,0,False,85,30
impostor,0,data/split/test/FAMILY-54/FATHER/FM054_F1.png,data/split/test/FAMILY-67/FATHER/FM067_F1.png,FAMILY-54,FAMILY-67,FATHER,0.0,0.0,0,False,85,6
impostor,0,data/split/test/FAMILY-54/FATHER/FM054_F1.png,data/split/test/FAMILY-78/FATHER/FM078_F1.png,FAMILY-54,FAMILY-78,FATHER,0.08,4.0,0,False,85,22
impostor,0,data/split/test/FAMILY-54/FATHER/FM054_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F1.png,FAMILY-54,FAMILY-9,FATHER,0.28,14.0,0,False,85,53
impostor,0,data/split/test/FAMILY-65/FATHER/FM065_F1.png,data/split/test/FAMILY-66/FATHER/FM066_F1.png,FAMILY-65,FAMILY-66,FATHER,0.1,5.0,0,False,56,30
impostor,0,data/split/test/FAMILY-65/FATHER/FM065_F1.png,data/split/test/FAMILY-67/FATHER/FM067_F1.png,FAMILY-65,FAMILY-67,FATHER,0.0,0.0,0,False,56,6
impostor,0,data/split/test/FAMILY-65/FATHER/FM065_F1.png,data/split/test/FAMILY-78/FATHER/FM078_F1.png,FAMILY-65,FAMILY-78,FATHER,0.14,7.0,0,False,56,22
impostor,0,data/split/test/FAMILY-65/FATHER/FM065_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F1.png,FAMILY-65,FAMILY-9,FATHER,0.28,14.0,0,False,56,53
impostor,0,data/split/test/FAMILY-66/FATHER/FM066_F1.png,data/split/test/FAMILY-67/FATHER/FM067_F1.png,FAMILY-66,FAMILY-67,FATHER,0.0,0.0,0,False,30,6
impostor,0,data/split/test/FAMILY-66/FATHER/FM066_F1.png,data/split/test/FAMILY-78/FATHER/FM078_F1.png,FAMILY-66,FAMILY-78,FATHER,0.08,4.0,0,False,30,22
impostor,0,data/split/test/FAMILY-66/FATHER/FM066_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F1.png,FAMILY-66,FAMILY-9,FATHER,0.1,5.0,0,False,30,53
impostor,0,data/split/test/FAMILY-67/FATHER/FM067_F1.png,data/split/test/FAMILY-78/FATHER/FM078_F1.png,FAMILY-67,FAMILY-78,FATHER,0.0,0.0,0,False,6,22
impostor,0,data/split/test/FAMILY-67/FATHER/FM067_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F1.png,FAMILY-67,FAMILY-9,FATHER,0.0,0.0,0,False,6,53
impostor,0,data/split/test/FAMILY-78/FATHER/FM078_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F1.png,FAMILY-78,FAMILY-9,FATHER,0.08,4.0,0,False,22,53
impostor,0,data/split/test/FAMILY-13/MOTHER/FM013_M1.png,data/split/test/FAMILY-14/MOTHER/FM014_M1.png,FAMILY-13,FAMILY-14,MOTHER,0.44,22.0,0,False,63,76
impostor,0,data/split/test/FAMILY-13/MOTHER/FM013_M1.png,data/split/test/FAMILY-15/MOTHER/FM015_M1.png,FAMILY-13,FAMILY-15,MOTHER,0.22,11.0,0,False,63,48
impostor,0,data/split/test/FAMILY-13/MOTHER/FM013_M1.png,data/split/test/FAMILY-20/MOTHER/FM020_M1.png,FAMILY-13,FAMILY-20,MOTHER,0.0,0.0,0,False,63,3
impostor,0,data/split/test/FAMILY-13/MOTHER/FM013_M1.png,data/split/test/FAMILY-23/MOTHER/FM023_M1.png,FAMILY-13,FAMILY-23,MOTHER,0.24,12.0,0,False,63,70
impostor,0,data/split/test/FAMILY-13/MOTHER/FM013_M1.png,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,FAMILY-13,FAMILY-36,MOTHER,0.4,20.0,0,False,63,81
impostor,0,data/split/test/FAMILY-13/MOTHER/FM013_M1.png,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,FAMILY-13,FAMILY-37,MOTHER,0.12,6.0,0,False,63,30
impostor,0,data/split/test/FAMILY-13/MOTHER/FM013_M1.png,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,FAMILY-13,FAMILY-42,MOTHER,0.34,17.0,0,False,63,37
impostor,0,data/split/test/FAMILY-13/MOTHER/FM013_M1.png,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,FAMILY-13,FAMILY-48,MOTHER,0.3,15.0,0,False,63,92
impostor,0,data/split/test/FAMILY-13/MOTHER/FM013_M1.png,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,FAMILY-13,FAMILY-54,MOTHER,0.3,15.0,0,False,63,70
impostor,0,data/split/test/FAMILY-13/MOTHER/FM013_M1.png,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,FAMILY-13,FAMILY-65,MOTHER,0.44,22.0,0,False,63,81
impostor,0,data/split/test/FAMILY-13/MOTHER/FM013_M1.png,data/split/test/FAMILY-66/MOTHER/FM066_M1.png,FAMILY-13,FAMILY-66,MOTHER,0.0,0.0,0,False,63,11
impostor,0,data/split/test/FAMILY-13/MOTHER/FM013_M1.png,data/split/test/FAMILY-67/MOTHER/FM067_M1.png,FAMILY-13,FAMILY-67,MOTHER,0.08,4.0,0,False,63,27
impostor,0,data/split/test/FAMILY-13/MOTHER/FM013_M1.png,data/split/test/FAMILY-78/MOTHER/FM078_M1.png,FAMILY-13,FAMILY-78,MOTHER,0.0,0.0,0,False,63,1
impostor,0,data/split/test/FAMILY-13/MOTHER/FM013_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,FAMILY-13,FAMILY-9,MOTHER,0.0,0.0,0,False,63,9
impostor,0,data/split/test/FAMILY-14/MOTHER/FM014_M1.png,data/split/test/FAMILY-15/MOTHER/FM015_M1.png,FAMILY-14,FAMILY-15,MOTHER,0.36,18.0,0,False,76,48
impostor,0,data/split/test/FAMILY-14/MOTHER/FM014_M1.png,data/split/test/FAMILY-20/MOTHER/FM020_M1.png,FAMILY-14,FAMILY-20,MOTHER,0.0,0.0,0,False,76,3
impostor,0,data/split/test/FAMILY-14/MOTHER/FM014_M1.png,data/split/test/FAMILY-23/MOTHER/FM023_M1.png,FAMILY-14,FAMILY-23,MOTHER,0.42,21.0,0,False,76,70
impostor,0,data/split/test/FAMILY-14/MOTHER/FM014_M1.png,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,FAMILY-14,FAMILY-36,MOTHER,0.4,20.0,0,False,76,81
impostor,0,data/split/test/FAMILY-14/MOTHER/FM014_M1.png,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,FAMILY-14,FAMILY-37,MOTHER,0.28,14.0,0,False,76,30
impostor,0,data/split/test/FAMILY-14/MOTHER/FM014_M1.png,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,FAMILY-14,FAMILY-42,MOTHER,0.26,13.0,0,False,76,37
impostor,0,data/split/test/FAMILY-14/MOTHER/FM014_M1.png,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,FAMILY-14,FAMILY-48,MOTHER,0.32,16.0,0,False,76,92
impostor,0,data/split/test/FAMILY-14/MOTHER/FM014_M1.png,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,FAMILY-14,FAMILY-54,MOTHER,0.34,17.0,0,False,76,70
impostor,0,data/split/test/FAMILY-14/MOTHER/FM014_M1.png,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,FAMILY-14,FAMILY-65,MOTHER,0.42,21.0,0,False,76,81
impostor,0,data/split/test/FAMILY-14/MOTHER/FM014_M1.png,data/split/test/FAMILY-66/MOTHER/FM066_M1.png,FAMILY-14,FAMILY-66,MOTHER,0.0,0.0,0,False,76,11
impostor,0,data/split/test/FAMILY-14/MOTHER/FM014_M1.png,data/split/test/FAMILY-67/MOTHER/FM067_M1.png,FAMILY-14,FAMILY-67,MOTHER,0.26,13.0,0,False,76,27
impostor,0,data/split/test/FAMILY-14/MOTHER/FM014_M1.png,data/split/test/FAMILY-78/MOTHER/FM078_M1.png,FAMILY-14,FAMILY-78,MOTHER,0.0,0.0,0,False,76,1
impostor,0,data/split/test/FAMILY-14/MOTHER/FM014_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,FAMILY-14,FAMILY-9,MOTHER,0.0,0.0,0,False,76,9
impostor,0,data/split/test/FAMILY-15/MOTHER/FM015_M1.png,data/split/test/FAMILY-20/MOTHER/FM020_M1.png,FAMILY-15,FAMILY-20,MOTHER,0.0,0.0,0,False,48,3
impostor,0,data/split/test/FAMILY-15/MOTHER/FM015_M1.png,data/split/test/FAMILY-23/MOTHER/FM023_M1.png,FAMILY-15,FAMILY-23,MOTHER,0.3,15.0,0,False,48,70
impostor,0,data/split/test/FAMILY-15/MOTHER/FM015_M1.png,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,FAMILY-15,FAMILY-36,MOTHER,0.44,22.0,0,False,48,81
impostor,0,data/split/test/FAMILY-15/MOTHER/FM015_M1.png,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,FAMILY-15,FAMILY-37,MOTHER,0.18,9.0,0,False,48,30
impostor,0,data/split/test/FAMILY-15/MOTHER/FM015_M1.png,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,FAMILY-15,FAMILY-42,MOTHER,0.26,13.0,0,False,48,37
impostor,0,data/split/test/FAMILY-15/MOTHER/FM015_M1.png,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,FAMILY-15,FAMILY-48,MOTHER,0.4,20.0,0,False,48,92
impostor,0,data/split/test/FAMILY-15/MOTHER/FM015_M1.png,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,FAMILY-15,FAMILY-54,MOTHER,0.24,12.0,0,False,48,70
impostor,0,data/split/test/FAMILY-15/MOTHER/FM015_M1.png,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,FAMILY-15,FAMILY-65,MOTHER,0.32,16.0,0,False,48,81
impostor,0,data/split/test/FAMILY-15/MOTHER/FM015_M1.png,data/split/test/FAMILY-66/MOTHER/FM066_M1.png,FAMILY-15,FAMILY-66,MOTHER,0.0,0.0,0,False,48,11
