split,condition,distortion,pair_type,label,probe_clean,probe,reference_clean,probe_family,reference_family,member,score
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-45/FATHER/FM045_F2.png,data/split/val/FAMILY-45/FATHER/FM045_F2.png,data/split/val/FAMILY-45/FATHER/FM045_F5.png,FAMILY-45,FAMILY-45,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-45/FATHER/FM045_F3.png,data/split/val/FAMILY-45/FATHER/FM045_F3.png,data/split/val/FAMILY-45/FATHER/FM045_F4.png,FAMILY-45,FAMILY-45,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-45/FATHER/FM045_F3.png,data/split/val/FAMILY-45/FATHER/FM045_F3.png,data/split/val/FAMILY-45/FATHER/FM045_F5.png,FAMILY-45,FAMILY-45,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-45/FATHER/FM045_F4.png,data/split/val/FAMILY-45/FATHER/FM045_F4.png,data/split/val/FAMILY-45/FATHER/FM045_F5.png,FAMILY-45,FAMILY-45,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-45/MOTHER/FM045_M1.png,data/split/val/FAMILY-45/MOTHER/FM045_M1.png,data/split/val/FAMILY-45/MOTHER/FM045_M2.png,FAMILY-45,FAMILY-45,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-45/MOTHER/FM045_M1.png,data/split/val/FAMILY-45/MOTHER/FM045_M1.png,data/split/val/FAMILY-45/MOTHER/FM045_M3.png,FAMILY-45,FAMILY-45,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-45/MOTHER/FM045_M1.png,data/split/val/FAMILY-45/MOTHER/FM045_M1.png,data/split/val/FAMILY-45/MOTHER/FM045_M4.png,FAMILY-45,FAMILY-45,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-45/MOTHER/FM045_M1.png,data/split/val/FAMILY-45/MOTHER/FM045_M1.png,data/split/val/FAMILY-45/MOTHER/FM045_M5.png,FAMILY-45,FAMILY-45,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-45/MOTHER/FM045_M2.png,data/split/val/FAMILY-45/MOTHER/FM045_M2.png,data/split/val/FAMILY-45/MOTHER/FM045_M3.png,FAMILY-45,FAMILY-45,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-45/MOTHER/FM045_M2.png,data/split/val/FAMILY-45/MOTHER/FM045_M2.png,data/split/val/FAMILY-45/MOTHER/FM045_M4.png,FAMILY-45,FAMILY-45,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-45/MOTHER/FM045_M2.png,data/split/val/FAMILY-45/MOTHER/FM045_M2.png,data/split/val/FAMILY-45/MOTHER/FM045_M5.png,FAMILY-45,FAMILY-45,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-45/MOTHER/FM045_M3.png,data/split/val/FAMILY-45/MOTHER/FM045_M3.png,data/split/val/FAMILY-45/MOTHER/FM045_M4.png,FAMILY-45,FAMILY-45,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-45/MOTHER/FM045_M3.png,data/split/val/FAMILY-45/MOTHER/FM045_M3.png,data/split/val/FAMILY-45/MOTHER/FM045_M5.png,FAMILY-45,FAMILY-45,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-45/MOTHER/FM045_M4.png,data/split/val/FAMILY-45/MOTHER/FM045_M4.png,data/split/val/FAMILY-45/MOTHER/FM045_M5.png,FAMILY-45,FAMILY-45,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/CHILD/FM050_C1.png,data/split/val/FAMILY-50/CHILD/FM050_C1.png,data/split/val/FAMILY-50/CHILD/FM050_C2.png,FAMILY-50,FAMILY-50,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/CHILD/FM050_C1.png,data/split/val/FAMILY-50/CHILD/FM050_C1.png,data/split/val/FAMILY-50/CHILD/FM050_C3.png,FAMILY-50,FAMILY-50,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/CHILD/FM050_C1.png,data/split/val/FAMILY-50/CHILD/FM050_C1.png,data/split/val/FAMILY-50/CHILD/FM050_C4.png,FAMILY-50,FAMILY-50,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/CHILD/FM050_C1.png,data/split/val/FAMILY-50/CHILD/FM050_C1.png,data/split/val/FAMILY-50/CHILD/FM050_C5.png,FAMILY-50,FAMILY-50,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/CHILD/FM050_C2.png,data/split/val/FAMILY-50/CHILD/FM050_C2.png,data/split/val/FAMILY-50/CHILD/FM050_C3.png,FAMILY-50,FAMILY-50,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/CHILD/FM050_C2.png,data/split/val/FAMILY-50/CHILD/FM050_C2.png,data/split/val/FAMILY-50/CHILD/FM050_C4.png,FAMILY-50,FAMILY-50,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/CHILD/FM050_C2.png,data/split/val/FAMILY-50/CHILD/FM050_C2.png,data/split/val/FAMILY-50/CHILD/FM050_C5.png,FAMILY-50,FAMILY-50,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/CHILD/FM050_C3.png,data/split/val/FAMILY-50/CHILD/FM050_C3.png,data/split/val/FAMILY-50/CHILD/FM050_C4.png,FAMILY-50,FAMILY-50,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/CHILD/FM050_C3.png,data/split/val/FAMILY-50/CHILD/FM050_C3.png,data/split/val/FAMILY-50/CHILD/FM050_C5.png,FAMILY-50,FAMILY-50,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/CHILD/FM050_C4.png,data/split/val/FAMILY-50/CHILD/FM050_C4.png,data/split/val/FAMILY-50/CHILD/FM050_C5.png,FAMILY-50,FAMILY-50,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/FATHER/FM050_F1.png,data/split/val/FAMILY-50/FATHER/FM050_F1.png,data/split/val/FAMILY-50/FATHER/FM050_F2.png,FAMILY-50,FAMILY-50,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/FATHER/FM050_F1.png,data/split/val/FAMILY-50/FATHER/FM050_F1.png,data/split/val/FAMILY-50/FATHER/FM050_F3.png,FAMILY-50,FAMILY-50,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/FATHER/FM050_F1.png,data/split/val/FAMILY-50/FATHER/FM050_F1.png,data/split/val/FAMILY-50/FATHER/FM050_F4.png,FAMILY-50,FAMILY-50,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/FATHER/FM050_F1.png,data/split/val/FAMILY-50/FATHER/FM050_F1.png,data/split/val/FAMILY-50/FATHER/FM050_F5.png,FAMILY-50,FAMILY-50,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/FATHER/FM050_F2.png,data/split/val/FAMILY-50/FATHER/FM050_F2.png,data/split/val/FAMILY-50/FATHER/FM050_F3.png,FAMILY-50,FAMILY-50,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/FATHER/FM050_F2.png,data/split/val/FAMILY-50/FATHER/FM050_F2.png,data/split/val/FAMILY-50/FATHER/FM050_F4.png,FAMILY-50,FAMILY-50,FATHER,0.2
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/FATHER/FM050_F2.png,data/split/val/FAMILY-50/FATHER/FM050_F2.png,data/split/val/FAMILY-50/FATHER/FM050_F5.png,FAMILY-50,FAMILY-50,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/FATHER/FM050_F3.png,data/split/val/FAMILY-50/FATHER/FM050_F3.png,data/split/val/FAMILY-50/FATHER/FM050_F4.png,FAMILY-50,FAMILY-50,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/FATHER/FM050_F3.png,data/split/val/FAMILY-50/FATHER/FM050_F3.png,data/split/val/FAMILY-50/FATHER/FM050_F5.png,FAMILY-50,FAMILY-50,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/FATHER/FM050_F4.png,data/split/val/FAMILY-50/FATHER/FM050_F4.png,data/split/val/FAMILY-50/FATHER/FM050_F5.png,FAMILY-50,FAMILY-50,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/MOTHER/FM050_M1.png,data/split/val/FAMILY-50/MOTHER/FM050_M1.png,data/split/val/FAMILY-50/MOTHER/FM050_M2.png,FAMILY-50,FAMILY-50,MOTHER,0.1
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/MOTHER/FM050_M1.png,data/split/val/FAMILY-50/MOTHER/FM050_M1.png,data/split/val/FAMILY-50/MOTHER/FM050_M3.png,FAMILY-50,FAMILY-50,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/MOTHER/FM050_M1.png,data/split/val/FAMILY-50/MOTHER/FM050_M1.png,data/split/val/FAMILY-50/MOTHER/FM050_M4.png,FAMILY-50,FAMILY-50,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/MOTHER/FM050_M1.png,data/split/val/FAMILY-50/MOTHER/FM050_M1.png,data/split/val/FAMILY-50/MOTHER/FM050_M5.png,FAMILY-50,FAMILY-50,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/MOTHER/FM050_M2.png,data/split/val/FAMILY-50/MOTHER/FM050_M2.png,data/split/val/FAMILY-50/MOTHER/FM050_M3.png,FAMILY-50,FAMILY-50,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/MOTHER/FM050_M2.png,data/split/val/FAMILY-50/MOTHER/FM050_M2.png,data/split/val/FAMILY-50/MOTHER/FM050_M4.png,FAMILY-50,FAMILY-50,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/MOTHER/FM050_M2.png,data/split/val/FAMILY-50/MOTHER/FM050_M2.png,data/split/val/FAMILY-50/MOTHER/FM050_M5.png,FAMILY-50,FAMILY-50,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/MOTHER/FM050_M3.png,data/split/val/FAMILY-50/MOTHER/FM050_M3.png,data/split/val/FAMILY-50/MOTHER/FM050_M4.png,FAMILY-50,FAMILY-50,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/MOTHER/FM050_M3.png,data/split/val/FAMILY-50/MOTHER/FM050_M3.png,data/split/val/FAMILY-50/MOTHER/FM050_M5.png,FAMILY-50,FAMILY-50,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-50/MOTHER/FM050_M4.png,data/split/val/FAMILY-50/MOTHER/FM050_M4.png,data/split/val/FAMILY-50/MOTHER/FM050_M5.png,FAMILY-50,FAMILY-50,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/CHILD/FM055_C1.png,data/split/val/FAMILY-55/CHILD/FM055_C1.png,data/split/val/FAMILY-55/CHILD/FM055_C2.png,FAMILY-55,FAMILY-55,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/CHILD/FM055_C1.png,data/split/val/FAMILY-55/CHILD/FM055_C1.png,data/split/val/FAMILY-55/CHILD/FM055_C3.png,FAMILY-55,FAMILY-55,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/CHILD/FM055_C1.png,data/split/val/FAMILY-55/CHILD/FM055_C1.png,data/split/val/FAMILY-55/CHILD/FM055_C4.png,FAMILY-55,FAMILY-55,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/CHILD/FM055_C1.png,data/split/val/FAMILY-55/CHILD/FM055_C1.png,data/split/val/FAMILY-55/CHILD/FM055_C5.png,FAMILY-55,FAMILY-55,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/CHILD/FM055_C2.png,data/split/val/FAMILY-55/CHILD/FM055_C2.png,data/split/val/FAMILY-55/CHILD/FM055_C3.png,FAMILY-55,FAMILY-55,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/CHILD/FM055_C2.png,data/split/val/FAMILY-55/CHILD/FM055_C2.png,data/split/val/FAMILY-55/CHILD/FM055_C4.png,FAMILY-55,FAMILY-55,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/CHILD/FM055_C2.png,data/split/val/FAMILY-55/CHILD/FM055_C2.png,data/split/val/FAMILY-55/CHILD/FM055_C5.png,FAMILY-55,FAMILY-55,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/CHILD/FM055_C3.png,data/split/val/FAMILY-55/CHILD/FM055_C3.png,data/split/val/FAMILY-55/CHILD/FM055_C4.png,FAMILY-55,FAMILY-55,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/CHILD/FM055_C3.png,data/split/val/FAMILY-55/CHILD/FM055_C3.png,data/split/val/FAMILY-55/CHILD/FM055_C5.png,FAMILY-55,FAMILY-55,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/CHILD/FM055_C4.png,data/split/val/FAMILY-55/CHILD/FM055_C4.png,data/split/val/FAMILY-55/CHILD/FM055_C5.png,FAMILY-55,FAMILY-55,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/FATHER/FM055_F1.png,data/split/val/FAMILY-55/FATHER/FM055_F1.png,data/split/val/FAMILY-55/FATHER/FM055_F2.png,FAMILY-55,FAMILY-55,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/FATHER/FM055_F1.png,data/split/val/FAMILY-55/FATHER/FM055_F1.png,data/split/val/FAMILY-55/FATHER/FM055_F3.png,FAMILY-55,FAMILY-55,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/FATHER/FM055_F1.png,data/split/val/FAMILY-55/FATHER/FM055_F1.png,data/split/val/FAMILY-55/FATHER/FM055_F4.png,FAMILY-55,FAMILY-55,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/FATHER/FM055_F1.png,data/split/val/FAMILY-55/FATHER/FM055_F1.png,data/split/val/FAMILY-55/FATHER/FM055_F5.png,FAMILY-55,FAMILY-55,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/FATHER/FM055_F2.png,data/split/val/FAMILY-55/FATHER/FM055_F2.png,data/split/val/FAMILY-55/FATHER/FM055_F3.png,FAMILY-55,FAMILY-55,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/FATHER/FM055_F2.png,data/split/val/FAMILY-55/FATHER/FM055_F2.png,data/split/val/FAMILY-55/FATHER/FM055_F4.png,FAMILY-55,FAMILY-55,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/FATHER/FM055_F2.png,data/split/val/FAMILY-55/FATHER/FM055_F2.png,data/split/val/FAMILY-55/FATHER/FM055_F5.png,FAMILY-55,FAMILY-55,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/FATHER/FM055_F3.png,data/split/val/FAMILY-55/FATHER/FM055_F3.png,data/split/val/FAMILY-55/FATHER/FM055_F4.png,FAMILY-55,FAMILY-55,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/FATHER/FM055_F3.png,data/split/val/FAMILY-55/FATHER/FM055_F3.png,data/split/val/FAMILY-55/FATHER/FM055_F5.png,FAMILY-55,FAMILY-55,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/FATHER/FM055_F4.png,data/split/val/FAMILY-55/FATHER/FM055_F4.png,data/split/val/FAMILY-55/FATHER/FM055_F5.png,FAMILY-55,FAMILY-55,FATHER,0.04
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/MOTHER/FM055_M1.png,data/split/val/FAMILY-55/MOTHER/FM055_M1.png,data/split/val/FAMILY-55/MOTHER/FM055_M2.png,FAMILY-55,FAMILY-55,MOTHER,0.2
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/MOTHER/FM055_M1.png,data/split/val/FAMILY-55/MOTHER/FM055_M1.png,data/split/val/FAMILY-55/MOTHER/FM055_M3.png,FAMILY-55,FAMILY-55,MOTHER,0.14
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/MOTHER/FM055_M1.png,data/split/val/FAMILY-55/MOTHER/FM055_M1.png,data/split/val/FAMILY-55/MOTHER/FM055_M4.png,FAMILY-55,FAMILY-55,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/MOTHER/FM055_M1.png,data/split/val/FAMILY-55/MOTHER/FM055_M1.png,data/split/val/FAMILY-55/MOTHER/FM055_M5.png,FAMILY-55,FAMILY-55,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/MOTHER/FM055_M2.png,data/split/val/FAMILY-55/MOTHER/FM055_M2.png,data/split/val/FAMILY-55/MOTHER/FM055_M3.png,FAMILY-55,FAMILY-55,MOTHER,0.12
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/MOTHER/FM055_M2.png,data/split/val/FAMILY-55/MOTHER/FM055_M2.png,data/split/val/FAMILY-55/MOTHER/FM055_M4.png,FAMILY-55,FAMILY-55,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/MOTHER/FM055_M2.png,data/split/val/FAMILY-55/MOTHER/FM055_M2.png,data/split/val/FAMILY-55/MOTHER/FM055_M5.png,FAMILY-55,FAMILY-55,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/MOTHER/FM055_M3.png,data/split/val/FAMILY-55/MOTHER/FM055_M3.png,data/split/val/FAMILY-55/MOTHER/FM055_M4.png,FAMILY-55,FAMILY-55,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/MOTHER/FM055_M3.png,data/split/val/FAMILY-55/MOTHER/FM055_M3.png,data/split/val/FAMILY-55/MOTHER/FM055_M5.png,FAMILY-55,FAMILY-55,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-55/MOTHER/FM055_M4.png,data/split/val/FAMILY-55/MOTHER/FM055_M4.png,data/split/val/FAMILY-55/MOTHER/FM055_M5.png,FAMILY-55,FAMILY-55,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/CHILD/FM059_C1.png,data/split/val/FAMILY-59/CHILD/FM059_C1.png,data/split/val/FAMILY-59/CHILD/FM059_C2.png,FAMILY-59,FAMILY-59,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/CHILD/FM059_C1.png,data/split/val/FAMILY-59/CHILD/FM059_C1.png,data/split/val/FAMILY-59/CHILD/FM059_C3.png,FAMILY-59,FAMILY-59,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/CHILD/FM059_C1.png,data/split/val/FAMILY-59/CHILD/FM059_C1.png,data/split/val/FAMILY-59/CHILD/FM059_C4.png,FAMILY-59,FAMILY-59,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/CHILD/FM059_C1.png,data/split/val/FAMILY-59/CHILD/FM059_C1.png,data/split/val/FAMILY-59/CHILD/FM059_C5.png,FAMILY-59,FAMILY-59,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/CHILD/FM059_C2.png,data/split/val/FAMILY-59/CHILD/FM059_C2.png,data/split/val/FAMILY-59/CHILD/FM059_C3.png,FAMILY-59,FAMILY-59,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/CHILD/FM059_C2.png,data/split/val/FAMILY-59/CHILD/FM059_C2.png,data/split/val/FAMILY-59/CHILD/FM059_C4.png,FAMILY-59,FAMILY-59,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/CHILD/FM059_C2.png,data/split/val/FAMILY-59/CHILD/FM059_C2.png,data/split/val/FAMILY-59/CHILD/FM059_C5.png,FAMILY-59,FAMILY-59,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/CHILD/FM059_C3.png,data/split/val/FAMILY-59/CHILD/FM059_C3.png,data/split/val/FAMILY-59/CHILD/FM059_C4.png,FAMILY-59,FAMILY-59,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/CHILD/FM059_C3.png,data/split/val/FAMILY-59/CHILD/FM059_C3.png,data/split/val/FAMILY-59/CHILD/FM059_C5.png,FAMILY-59,FAMILY-59,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/CHILD/FM059_C4.png,data/split/val/FAMILY-59/CHILD/FM059_C4.png,data/split/val/FAMILY-59/CHILD/FM059_C5.png,FAMILY-59,FAMILY-59,CHILD,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/FATHER/FM059_F1.png,data/split/val/FAMILY-59/FATHER/FM059_F1.png,data/split/val/FAMILY-59/FATHER/FM059_F2.png,FAMILY-59,FAMILY-59,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/FATHER/FM059_F1.png,data/split/val/FAMILY-59/FATHER/FM059_F1.png,data/split/val/FAMILY-59/FATHER/FM059_F3.png,FAMILY-59,FAMILY-59,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/FATHER/FM059_F1.png,data/split/val/FAMILY-59/FATHER/FM059_F1.png,data/split/val/FAMILY-59/FATHER/FM059_F4.png,FAMILY-59,FAMILY-59,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/FATHER/FM059_F1.png,data/split/val/FAMILY-59/FATHER/FM059_F1.png,data/split/val/FAMILY-59/FATHER/FM059_F5.png,FAMILY-59,FAMILY-59,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/FATHER/FM059_F2.png,data/split/val/FAMILY-59/FATHER/FM059_F2.png,data/split/val/FAMILY-59/FATHER/FM059_F3.png,FAMILY-59,FAMILY-59,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/FATHER/FM059_F2.png,data/split/val/FAMILY-59/FATHER/FM059_F2.png,data/split/val/FAMILY-59/FATHER/FM059_F4.png,FAMILY-59,FAMILY-59,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/FATHER/FM059_F2.png,data/split/val/FAMILY-59/FATHER/FM059_F2.png,data/split/val/FAMILY-59/FATHER/FM059_F5.png,FAMILY-59,FAMILY-59,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/FATHER/FM059_F3.png,data/split/val/FAMILY-59/FATHER/FM059_F3.png,data/split/val/FAMILY-59/FATHER/FM059_F4.png,FAMILY-59,FAMILY-59,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/FATHER/FM059_F3.png,data/split/val/FAMILY-59/FATHER/FM059_F3.png,data/split/val/FAMILY-59/FATHER/FM059_F5.png,FAMILY-59,FAMILY-59,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/FATHER/FM059_F4.png,data/split/val/FAMILY-59/FATHER/FM059_F4.png,data/split/val/FAMILY-59/FATHER/FM059_F5.png,FAMILY-59,FAMILY-59,FATHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/MOTHER/FM059_M1.png,data/split/val/FAMILY-59/MOTHER/FM059_M1.png,data/split/val/FAMILY-59/MOTHER/FM059_M2.png,FAMILY-59,FAMILY-59,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/MOTHER/FM059_M1.png,data/split/val/FAMILY-59/MOTHER/FM059_M1.png,data/split/val/FAMILY-59/MOTHER/FM059_M3.png,FAMILY-59,FAMILY-59,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/MOTHER/FM059_M1.png,data/split/val/FAMILY-59/MOTHER/FM059_M1.png,data/split/val/FAMILY-59/MOTHER/FM059_M4.png,FAMILY-59,FAMILY-59,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/MOTHER/FM059_M1.png,data/split/val/FAMILY-59/MOTHER/FM059_M1.png,data/split/val/FAMILY-59/MOTHER/FM059_M5.png,FAMILY-59,FAMILY-59,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/MOTHER/FM059_M2.png,data/split/val/FAMILY-59/MOTHER/FM059_M2.png,data/split/val/FAMILY-59/MOTHER/FM059_M3.png,FAMILY-59,FAMILY-59,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/MOTHER/FM059_M2.png,data/split/val/FAMILY-59/MOTHER/FM059_M2.png,data/split/val/FAMILY-59/MOTHER/FM059_M4.png,FAMILY-59,FAMILY-59,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/MOTHER/FM059_M2.png,data/split/val/FAMILY-59/MOTHER/FM059_M2.png,data/split/val/FAMILY-59/MOTHER/FM059_M5.png,FAMILY-59,FAMILY-59,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/MOTHER/FM059_M3.png,data/split/val/FAMILY-59/MOTHER/FM059_M3.png,data/split/val/FAMILY-59/MOTHER/FM059_M4.png,FAMILY-59,FAMILY-59,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/MOTHER/FM059_M3.png,data/split/val/FAMILY-59/MOTHER/FM059_M3.png,data/split/val/FAMILY-59/MOTHER/FM059_M5.png,FAMILY-59,FAMILY-59,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-59/MOTHER/FM059_M4.png,data/split/val/FAMILY-59/MOTHER/FM059_M4.png,data/split/val/FAMILY-59/MOTHER/FM059_M5.png,FAMILY-59,FAMILY-59,MOTHER,0.0
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-68/CHILD/FM068_C1.png,data/split/val/FAMILY-68/CHILD/FM068_C1.png,data/split/val/FAMILY-68/CHILD/FM068_C2.png,FAMILY-68,FAMILY-68,CHILD,0.52
validation,clean_to_clean,clean,genuine,1,data/split/val/FAMILY-68/CHILD/FM068_C1.png,data/split/val/FAMILY-68/CHILD/FM068_C1.png,data/split/val/FAMILY-68/CHILD/FM068_C3.png,FAMILY-68,FAMILY-68,CHILD,0.14
